가맹점코드,위도,경도,가맹점명,주소
HRXYXD,37.4877305,127.0087184,아따맵소_QR,06657) 서울특별시 서초구 서초대로40길 88 (서초동) 1층
K2C5EC,37.4943834,127.0198385,압구정샌드위치(서초직영점),06631) 서울특별시 서초구 서초중앙로22길 108 (서초동) 1층 101호
ME8C3Z,37.4882366,127.0087222,명인만두(서초점)_QR,06657) 서울특별시 서초구 서초대로40길 77 (서초동) 1층
MF0KM1,37.4886225,127.0124697,미스타교자(서초점),06650) 서울특별시 서초구 서초대로48길 101 (서초동) 1층
XKWGCK,37.4908056,127.0097902,김밥천국(서초점)_QR,06647) 서울특별시 서초구 반포대로28길 21-4 (서초동) 1층
ZQG6GR,37.4011402,127.1073465,화포식당(판교점),13494) 경기도 성남시 분당구 대왕판교로 660 (삼평동) 2층 240호 
PS552Q,37.4074483,127.0893972,야금야금,13453) 경기도 성남시 수정구 금토로80번길 51 (금토동) 1층
9IVFW9,37.4011402,127.1073465,양문(판교점),"13494) 경기도 성남시 분당구 대왕판교로 660 (삼평동) 2층 235호(삼평동, 유스페이스1)"
Z4HU0Q,37.4976604,127.0295391,멍키호두(강남점)_KIOSK,06232) 서울 강남구 테헤란로4길 6 지하1층 B114호(강남역 센트럴 푸르지오 시티)
VHGVFH,37.5294522,126.9673099,던킨도너츠(용산센트럴점),"04378) 서울시 용산구 한강대로 95,래미안용산 B동 111호(한강로2가) 던킨도너츠 "
BS404U,37.3943019,127.1122006,푸에르코(판교점),13529) 경기도 성남시 분당구 분당내곡로 117 (백현동) 201호
Q4394E,37.5372518,127.131426,보돌미역(강동역점)_QR,"05340) 서울특별시 강동구 천호대로 1077 (천호동, 래미안강동팰리스) B1층 105호 "
Y5UC5T,37.5381361,127.1355103,미식미객_QR,05338) 서울특별시 강동구 성안로 167 (천호동) 2층 
1UEW88,37.4893085,127.0332634,왕산골_QR,06258) 서울특별시 강남구 강남대로58길 14 (도곡동) 2층(도곡동)
7HO652,37.4855843,127.0372643,제레미버거_QR,06268) 서울특별시 강남구 남부순환로361길 7 (도곡동) 1층
8VQGA9,37.4810597,127.0414831,양재오제섞어_QR,06740) 서울특별시 서초구 바우뫼로41길 8 (양재동) 1층
AHYVQ1,37.4862591,127.0352702,양재역 명품 생대구탕,06266) 서울특별시 강남구 강남대로44길 21 (도곡동) 1층
BFVBSR,37.4861703,127.0325156,이올로화덕피자_QR,"06735) 서울특별시 서초구 강남대로39길 5 (서초동, 서초동두산위브) 106호 (서초동,두산위브)"
DEGIXZ,37.4814053,127.0378907,문어세상해천탕,06744) 서울특별시 서초구 강남대로 188 (양재동) 2층
N0CD1U,37.4843046,127.0379825,미소야_QR,06738) 서울특별시 서초구 남부순환로356길 15 (양재동) 1층
QDMT3Q,37.4804097,127.0405215,양재카츠,06745) 서울특별시 서초구 논현로31길 56 (양재동) 1층
YP0GPK,37.4852764,127.0343855,석화촌_QR,06267) 서울특별시 강남구 강남대로 240 (도곡동) 지하 1층
4O8EIE,37.4020632,127.1061136,조재벌식당,13494) 경기도 성남시 분당구 대왕판교로 670 (삼평동) 2층 224호
JG2K7X,37.3973643,127.1125054,양재정육식당(판교점),13524) 경기도 성남시 분당구 분당내곡로 151 (삼평동) 1층 
ELJCWN,37.3974278,127.1120459,일월의 제면소(판교점),13524) 경기도 성남시 분당구 판교역로192번길 14-2 (삼평동) 골드타워 117
SELF_T1Y7F2,37.4839043,127.0381482,남원골추어탕_QR,06738) 서울특별시 서초구 남부순환로356길 23 (양재동) 1층 남원골추어탕
YKLQH5,37.2794732,126.8195917,구룡관 중화요리,18242) 경기 화성시 노들길 8 가온프라자 106호 
U3ZNU1,37.3130487,127.0790145,라쿵푸마라탕(수지점),16849) 경기도 용인시 수지구 수지로 119 (성복동) 2층 214호
IR3MXZ,37.5265571,126.963413,에비스야 우동(용산점)_QR,04379) 서울특별시 용산구 한강대로15길 26-8 (한강로3가) 1층(한강로3가)
0U02ZC,37.4159608,127.2577509,백년짬뽕(광주송정동지점)_QR,12743) 경기도 광주시 광주대로105번길 19-1 (송정동) 1층
9JSKWX,37.4202811,127.2558323,두레통닭(광주송정점),12739) 경기도 광주시 송정2길 27-5 (송정동) 1층
KWI3FJ,37.418,127.2562019,신참떡볶이(광주송정점)_QR,12745) 경기도 광주시 중앙로203번길 6 (송정동) 1층
K96LN5,37.3404442,127.1093995,매머드익스프레스(오리역점),"13637) 경기도 성남시 분당구 성남대로 52, 105호"
QNG14A,37.3745405,126.9492134,고향엄마손생바지락칼국수,14118) 경기도 안양시 동안구 엘에스로116번길 91 (호계동) C113호
N7MED7,37.56473,127.0062181,울릉도,04561) 서울특별시 중구 을지로44길 32 (광희동1가) 1층 (광희동1가)
3LK1UB,37.4869669,126.895301,우림더이룸푸드,08377) 서울특별시 구로구 디지털로33길 28 (구로동)  (구로동) 지하 1층
2BLTNG,37.3862475,127.124585,파리바게뜨(분당서현점),"13591) 경기도 성남시 분당구 서현로210번길 14 (서현동) 112, 114호(서현동, 유성트윈프라자 2차)"
S6ES3Z,37.4848251,127.0381049,곰작골나주곰탕(양재점),06738) 서울특별시 서초구 남부순환로 2626 (양재동) 1층
O58BG7,37.4012686,127.1086539,리치앤,13494) 경기도 성남시 분당구 판교역로 231 (삼평동) 1층 122호
NWM5VH,37.527367,126.9688373,메가MGC커피(용산아스테리움점),"04386) 서울특별시 용산구 한강대로30길 25,  지하1층 B117호"
K0YILF,37.5346036,127.1330225,샐러드아월스어클락_QR,"05381) 서울특별시 강동구 천호대로170길 16 (성내동) 1층 102호(성내동,영재빌딩) "
LCK3GL,37.5276636,126.9687959,공차(용산아스테리움점),04386) 서울특별시 용산구 한강로2가 419
LTCCTH,36.1297839,128.416494,소도리,39421) 경상북도 구미시 옥계2공단로 272 (구포동)  (구포동)  1층
R92O2W,37.4040238,127.1000896,카페 두레브,13486) 경기도 성남시 분당구 판교로255번길 9-22 (삼평동) 1층 141호
DY7O8Y,37.5399795,127.1288619,연희네돈까스 제면소,05334) 서울특별시 강동구 진황도로 9-1 (천호동) 1층(천호동)
NBJCXB,37.3728339,126.9488531,샐러디(금정호계점),14118) 경기도 안양시 동안구 엘에스로 122 1층 110호 
06YOOZ,37.5287914,126.9686733,오제제(신용산점),04386) 서울특별시 용산구 한강대로 100 (한강로2가) 지하 1층
0RYL13,37.527367,126.9688373,슈퍼커피(용산점),"04386) 서울특별시 용산구 한강대로30길 25 (한강로2가, 아스테리움 용산) 지하 1층"
1ORJR7,37.5287914,126.9686733,무미유미,04386) 서울특별시 용산구 한강대로 100 (한강로2가) 지하 1층
2R7SGD,37.5242699,126.9627713,삼가식당_QR,04379) 서울특별시 용산구 한강대로 31 (한강로3가) 지하1층(한강로3가)
2VNYS1,37.5314476,126.9704575,이디야(삼각지점),04382) 서울특별시 용산구 한강대로 138
3FIQ2R,37.5273239,126.9652715,매머드익스프레스(용산푸르지오써밋),"04378) 서울시 용산구 한강대로 69, 상가동 1층 104-2호 "
491R4H,37.5294826,126.9672632,샐러디(신용산점),"04378) 서울특별시 용산구 한강대로 95 지하1층 B124호(한강로2가, 래미안용산 더 센트럴) "
4EX7LR,37.5287967,126.9671806,맘스터치랩(테라스용산점),04378) 서울 용산구 한강대로 95  래미안용산 더 센트럴 1층 113호
4LUAE2,37.527921,126.9678065,달마이어커피,04386) 서울특별시 용산구 한강대로 92 (한강로2가)  B1
4VHGU5,37.527921,126.9678065,고씨네플러스(LS용산타워점),04386) 서울특별시 용산구 한강대로 92 (한강로2가) LS용산타워 지하
5PCSKW,37.5237855,126.9645858,매머드익스프레스(용산유플러스점),"04389) 서울특별시 용산구 한강대로14가길 24, 1층 "
5Z9NYX,37.527367,126.9688373,커피나인_QR,"04386) 서울특별시 용산구 한강대로30길 25 (한강로2가, 아스테리움 용산) 지하 1층"
6FIXAB,37.530355,126.9703793,식껍(용산점),04382) 서울특별시 용산구 한강대로40길 19 (한강로2가) 1층
89M7T2,37.527367,126.9688373,컴포즈커피(용산아스테리움점),"04386) 서울특별시 용산구 한강대로30길 25 비동 지층 114호(한강로2가, 아스테리움 용산) "
8FYIEW,37.5287914,126.9686733,진작다이닝(용산점),04386) 서울특별시 용산구 한강대로 100 (한강로2가) 지하 1층
8RZCZO,37.5298558,126.9645457,KFC(용산아이파크몰점),"04388) 서울특별시 용산구 한강대로23길 55 아이파크몰 6층 7,8호 "
8ZAPRZ,37.527367,126.9688373,룽푸청마라탕,"04386) 서울특별시 용산구 한강대로30길 25 (한강로2가, 아스테리움 용산) 지하 1층"
9LJJW7,37.5257845,126.9650436,슈퍼스타떡볶이,04388) 서울특별시 용산구 한강대로 58 (한강로3가) 1층(한강로3가)
BKR_00000002,37.5278825,126.9676321,버거킹(국제점),04386) 서울특별시 용산구 한강대로 92
BKR_00000188,37.5288539,126.9640447,버거킹(용산이마트점),04377) 서울특별시 용산구 한강대로 23길 55 
BTPBND,37.5332508,126.9708888,써브웨이(용산역점),"04378) 서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋) 1층 "
BVTDT9,37.5301443,126.9678183,매머드익스프레스(신용산점),"04376) 서울특별시 용산구 새창로 217, 1층 제121, 122, 123, 127, 131호(한강로2가, 용산토투밸리) 매머드익스프레스 "
CBS9J4,37.52704,126.964892,수수꽃다리_QR,"04378) 서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)  상가동지하1층B105-2"
CCTV47,37.5249247,126.9646493,파이드파이퍼_QR,04389) 서울특별시 용산구 한강대로14길 8 1층 101호(한강로3가)
CU45424,37.5275201,126.9689484,CU(신용산아스테리움점),"04386) 서울특별시 용산구 한강대로30길 25, 지1층 비101호(한강로2가, 아스테리움 용산) "
DHSO43,37.5298392,126.964861,던킨(용산이마트점),"04377) 서울특별시 용산구 한강대로23길 55, 지하2층 지하 2층 던킨 용산이마트점 "
FBJNGT,37.527367,126.9688373,포베이(신용산점),"04386) 서울특별시 용산구 한강대로30길 25 (한강로2가, 아스테리움 용산) 지하 1층"
FIB5NI,37.5303666,126.9716134,쏭타이치앙마이(신용산본점)_QR,04382) 서울특별시 용산구 한강대로40길 39-5 (한강로2가) 1층
G4A6PH,37.527921,126.9678065,매반생면_QR,04386) 서울특별시 용산구 한강대로 92 (한강로2가)  LS타워 지하1층
GS25_VI204,37.5279282,126.9677772,GS25(용산LS타워점),04386) 서울특별시 용산구 한강로2가 191번지 LS용산타워지하아케이드 지하1층 
GSSM_13236,37.5258562,126.9676442,GS더프레시(용산해링턴점),"7019207001) 04387 서울 용산구 서빙고로 17, 용산해링턴스퀘어판매시설C동111호115호(한강로3가 63-70) "
HLAH8H,37.5274299,126.9688416,뚜레쥬르(신용산역점),"04386) 서울특별시 용산구 한강대로30길 25 (한강로2가,아스테리움 용산) B1 131 "
I1K37N,37.5277056,126.9688885,매머드익스프레스(용산아스테리움점),"04386) 서울특별시 용산구 한강대로30길 25, 지하1층 B120호 "
IQ6MY5,37.527367,126.9688373,루체에비뉴커피_QR,"04386) 서울특별시 용산구 한강대로30길 25 (한강로2가, 아스테리움 용산) 지하 1층"
IZK7VZ,37.5264245,126.9657196,매머드익스프레스(용산센트럴파크점),"04387) 서울시 용산구 한강대로 66, 1층 112호 "
J46E5P,37.5313685,126.9703438,이여곰탕(용산점),04382) 서울특별시 용산구 한강대로 136 (한강로2가) 1층
JMIWBV,37.5262912,126.9665216,정선참숯골_QR,"04387) 서울특별시 용산구 서빙고로 17 몰동 B115,B116호(한강로3가)"
JSKO7I,37.527367,126.9688373,봉추찜닭(신용산점),"04386) 서울특별시 용산구 한강대로30길 25 (한강로2가, 아스테리움 용산) 지하 1층"
JYILRY,37.5309764,126.9699813,메가MGC커피(신용산역점),04382) 서울특별시 용산구 한강대로 130-3
KDNYZ6,37.527367,126.9688373,커피스모키_QR,"04386) 서울특별시 용산구 한강대로30길 25 (한강로2가, 아스테리움 용산) 지하 1층"
L2NXNN,37.5304878,126.9680197,중화가정(용산역점),04376) 서울특별시 용산구 새창로 213 (한강로2가) 2층
LA12977,37.5288539,126.9640447,롯데리아(용산역사점),04377) 서울시 용산구 한강대로 23길 55 5층 408호 롯데리아 
M97ID7,37.527367,126.9688373,하나야,"04386) 서울특별시 용산구 한강대로30길 25 (한강로2가, 아스테리움 용산) 지하 1층"
MA4WZG,37.5288539,126.9640447,공차(이마트용산점),04377) 서울시 용산구 한강대로23길 55 이마트 지하2층 
MSXXOF,37.5262912,126.9665216,미도반_QR,"04387) 서울특별시 용산구 서빙고로 17 1층 118,119,120(한강로3가,용산센트럴파크 해링턴스퀘어 판매시설)"
MUZUZA,37.5287967,126.9671806,슬로우캘리(신용산점),04378) 서울특별시 용산구 한강대로 95. 지하2층 B238호 (한강로2가  래미안 용산 더 센트럴) 
MWMIE5,37.5297133,126.9647528,커피빈(용산아이파크몰점),"04377) 서울특별시 용산구 한강대로 23길 55, I&#39;PARK MALL 테이스트파크 7층 커피빈(용산아이파크몰점) "
MXCLLH,37.5262912,126.9665216,오한수 우육면가_QR,"04387) 서울특별시 용산구 서빙고로 17 1층 61호(한강로3가,용산센트럴파크 해링턴스퀘어)"
NBHZ80,37.5288489,126.9666286,포나_QR,"04378) 서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산 더 센트럴)  래미안용산지하1층B109호"
OD8G5Y,37.527367,126.9688373,후라토식당(용산점),"04386) 서울특별시 용산구 한강대로30길 25 (한강로2가, 아스테리움 용산) 지하 1층"
OK8GC8,37.5288539,126.9640447,할리스커피(용산아이파크몰점),"04377) 서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역) 4층 할리스커피(용산아이파크몰점) "
PARIS_18477,37.5350925,126.974303,파리바게뜨(신용산LS),140702) 서울시 용산구 한강로 2가 191 국제빌딩 지하1층 10호 
PHVW7I,37.5258032,126.9651265,용산수림식당_QR,04388) 서울특별시 용산구 한강대로 58-1 (한강로3가) 2층(한강로3가)
QB60VO,37.5297133,126.9647528,투썸플레이스(용산아이파크몰점),04377) 서울특별시 용산구 한강대로23길 55 (한강로3가) 용산아이파크몰 6층 
R0C4WP,37.527921,126.9678065,설담재(LS용산타워점)_QR,04386) 서울특별시 용산구 한강대로 92 (한강로2가)  LS용산타워지하1층
RIIPHT,37.5258032,126.9651265,직화장인(용산점)_QR,04388) 서울특별시 용산구 한강대로 58-1 (한강로3가) 1층(한강로3가)
RTAF42,37.5262912,126.9665216,신성식당_QR,"04387) 서울특별시 용산구 서빙고로 17 1층 상가51,53,54호(한강로3가,해링턴스퀘어)"
RTS27T,37.5254115,126.9646792,이디야(용산중앙점),"04388) 서울 용산구 한강대로 52-1 1,2층 "
SB_3487,37.5287967,126.9671806,스타벅스(신용산역점),04378) 서울특별시 용산구 한강로2가 342 래미안용산 
SB_4002,37.5265718,126.9673942,스타벅스(용산해링턴스퀘어점),04387) 서울특별시 용산구 한강로3가 63-70(용산해링턴스퀘어 상가) 
SB_4626,37.529557,126.9641567,스타벅스(용산이마트점),04377) 서울특별시 용산구 한강대로23길 55 (한강로3가) 지하 2층 
SB_9307,37.529557,126.9641567,스타벅스(용산아이파크몰점),"04377) 서울특별시 용산구 한강로3가 40-999 현대아이파크몰(용산역민자역사), 6층 "
SELF_OG4NGH,37.5288369,126.9686467,고청담(용산점),07335) 서울특별시 용산구 한강대로 100 지하 1층 B104-2호
SE_55612,37.5258562,126.9676442,세븐일레븐(용산해링턴스퀘어점),"140013) 서울특별시 용산구 서빙고로 17 상가동 22,23호(한강로3가, 용산센트럴파크 해링턴스퀘어) "
SQ37IW,37.5243493,126.9651218,다움,04389) 서울특별시 용산구 한강대로14가길 8 (한강로3가) 1층(한강로3가)
TVGKP4,37.527367,126.9688373,에이셉커피,"04386) 서울특별시 용산구 한강대로30길 25 (한강로2가, 아스테리움 용산) 지하 1층"
UVL11D,37.5297133,126.9647528,쉐이크쉑(용산점),04377) 서울 용산구 한강대로23길 55 아이파크몰 1층 
WN5VEZ,37.527367,126.9688373,마이쥬스(신용산점)_QR,"04386) 서울특별시 용산구 한강대로30길 25 (한강로2가, 아스테리움 용산) 지하 1층"
WPKEGZ,37.5287914,126.9686733,왓어샐러드_QR,04386) 서울특별시 용산구 한강대로 100 (한강로2가) 지하 1층
XL09AR,37.530404,126.9700742,육회관블랙(주식회사 홍컴퍼니),04382) 서울특별시 용산구 한강대로40길 13 (한강로2가) 3층
XQKBEV,37.5253478,126.9628206,주식회사 더블유에이비(왓어브레드)_QR,"04379) 서울특별시 용산구 한강대로15길 19-19 (한강로3가) 1층(한강로3가,해운빌딩)"
YV609H,37.5295187,126.9651337,배스킨라빈스(용산이마트점),04377) 서울특별시 용산구 한강대로 23길 55 배스킨라빈스(용산이마트점) 
